time,joy_delta,joy_speed,lqg_delta,d_ff,lqg_speed,lqg_e_cg,lqg_e_cg_dot,lqg_theta_e,lqg_theta_e_dot,future_curvature,lqg_e_cg_hat,lqg_e_cg_dot_hat,lqg_theta_e_hat,lqg_theta_e_dot_hat,yaw,yaw_rate,vx,vy
116.948,0.0,0.0,0.014,0.0,3.0,0.03,-0.002,-0.023,0.045,0.0,0.029,-0.05,-0.003,0.027,0.0,0.0,0.1,0.0
117.049,0.0,0.0,0.008,0.0,3.0,0.028,-0.003,-0.025,-0.044,0.0,0.026,-0.047,-0.001,0.029,0.0,0.0,0.1,0.0
117.066,0.0,0.0,0.001,0.0,3.0,0.028,-0.003,-0.025,0.0,0.0,0.023,-0.046,-0.0,0.018,0.0,0.0,0.1,0.0
117.19,0.0,0.0,0.008,0.0,3.0,0.033,-0.004,-0.044,-0.38,0.0,0.022,-0.043,0.001,0.021,0.0,0.0,0.1,0.0
117.212,0.0,0.0,-0.0,0.0,3.0,0.033,-0.004,-0.044,0.0,0.0,0.023,-0.042,0.0,0.011,0.0,0.0,0.1,0.0
117.278,0.0,0.0,0.009,0.0,3.0,0.035,-0.004,-0.039,0.108,0.0,0.025,-0.041,-0.0,0.016,0.0,0.0,0.1,0.0
117.388,0.0,0.0,0.004,0.0,3.0,0.037,-0.003,-0.026,0.265,0.0,0.026,-0.039,-0.0,0.013,0.0,0.0,0.1,0.0
117.402,0.0,0.0,0.003,0.0,3.0,0.04,-0.003,-0.028,-0.042,0.0,0.029,-0.036,0.0,0.011,0.0,0.0,0.1,0.0
117.476,0.0,0.0,-0.003,0.0,3.0,0.041,-0.003,-0.03,-0.04,0.0,0.031,-0.033,-0.0,0.002,0.0,0.0,0.1,0.0
117.553,0.0,0.0,0.003,0.0,3.0,0.047,-0.004,-0.038,-0.158,0.0,0.033,-0.031,-0.001,0.002,0.0,0.0,0.1,0.0
117.659,0.0,0.0,0.003,0.0,3.0,0.059,-0.005,-0.046,-0.172,0.0,0.037,-0.029,-0.002,0.002,0.0,0.0,0.1,0.0
117.736,0.0,0.0,0.0,0.0,3.0,0.07,-0.004,-0.04,0.133,0.0,0.045,-0.027,-0.004,0.0,0.0,0.0,0.1,0.0
117.769,0.0,0.0,-0.003,0.0,3.0,0.072,-0.003,-0.032,0.161,0.0,0.055,-0.023,-0.005,-0.005,0.0,0.0,0.1,0.0
117.865,0.0,0.0,-0.008,0.0,3.0,0.089,-0.004,-0.045,-0.266,0.0,0.061,-0.022,-0.006,-0.015,0.0,0.0,0.1,0.0
117.969,0.0,0.0,0.001,0.0,3.0,0.1,-0.004,-0.039,0.114,0.0,0.073,-0.018,-0.008,-0.009,0.0,0.0,0.1,0.0
118.086,0.0,0.0,-0.013,0.0,3.0,0.117,-0.004,-0.043,-0.073,0.0,0.084,-0.016,-0.011,-0.024,0.0,0.0,0.1,0.0
118.118,0.0,0.0,-0.003,0.0,3.0,0.122,-0.003,-0.031,0.238,0.0,0.098,-0.012,-0.013,-0.019,0.0,0.0,0.1,0.0
118.208,0.0,0.0,-0.017,0.0,3.0,0.127,-0.003,-0.035,-0.073,0.0,0.108,-0.012,-0.016,-0.036,0.0,0.0,0.1,0.0
118.319,0.0,0.0,-0.001,0.0,3.0,0.138,-0.002,-0.025,0.193,0.0,0.116,-0.012,-0.019,-0.025,0.0,0.0,0.1,0.0
118.338,0.0,0.0,-0.008,0.0,3.0,0.142,-0.004,-0.037,-0.245,0.0,0.125,-0.01,-0.021,-0.024,0.0,0.0,0.1,0.0
118.348,0.0,0.0,-0.013,0.0,3.0,0.142,-0.004,-0.037,0.0,0.0,0.132,-0.013,-0.024,-0.031,0.0,0.0,0.1,0.0
118.429,0.0,0.0,0.002,0.0,3.0,0.146,-0.002,-0.025,0.253,0.0,0.135,-0.017,-0.026,-0.015,0.0,0.0,0.1,0.0
118.512,0.0,0.0,-0.005,0.0,3.0,0.147,-0.003,-0.029,-0.094,0.0,0.139,-0.019,-0.027,-0.011,0.0,0.0,0.1,0.0
118.632,0.0,0.0,-0.008,0.0,3.0,0.149,-0.004,-0.036,-0.125,0.0,0.141,-0.023,-0.028,-0.012,0.0,0.0,0.1,0.0
118.649,0.0,0.0,-0.002,0.0,3.0,0.149,-0.004,-0.036,0.0,0.0,0.143,-0.026,-0.029,-0.005,0.0,0.0,0.1,0.0
118.76,0.0,0.0,-0.004,0.0,3.0,0.148,-0.003,-0.028,0.15,0.0,0.143,-0.031,-0.029,-0.002,0.0,0.0,0.1,0.0
118.787,0.0,0.0,-0.001,0.0,3.0,0.148,-0.003,-0.029,-0.019,0.0,0.143,-0.033,-0.029,0.004,0.0,0.0,0.1,0.0
118.834,0.0,0.0,-0.005,0.0,3.0,0.145,-0.002,-0.016,0.257,0.0,0.143,-0.036,-0.028,0.002,0.0,0.0,0.1,0.0
118.856,0.0,0.0,-0.002,0.0,3.0,0.143,-0.005,-0.054,-0.761,0.0,0.141,-0.037,-0.027,0.005,0.0,0.0,0.1,0.0
118.965,0.0,0.0,-0.007,0.0,3.0,0.133,-0.001,-0.015,0.792,0.0,0.139,-0.045,-0.028,-0.001,0.0,0.0,0.1,0.0
119.069,0.0,0.0,0.016,0.0,3.0,0.123,-0.002,-0.024,-0.182,0.0,0.133,-0.045,-0.026,0.026,0.0,0.0,0.1,0.0
119.196,0.0,0.0,-0.014,0.0,3.0,0.102,-0.003,-0.027,-0.059,0.0,0.125,-0.052,-0.025,0.004,0.0,0.0,0.1,0.0
119.216,0.0,0.0,0.02,0.0,3.0,0.102,-0.003,-0.027,0.0,0.0,0.11,-0.058,-0.024,0.033,0.0,0.0,0.1,0.0
119.323,0.0,0.0,0.008,0.0,3.0,0.091,-0.004,-0.04,-0.275,0.0,0.102,-0.06,-0.021,0.039,0.0,0.0,0.1,0.0
119.414,0.0,0.0,0.0,0.0,3.0,0.081,-0.003,-0.033,0.158,0.0,0.092,-0.066,-0.019,0.03,0.0,0.0,0.1,0.0
119.524,0.0,0.0,0.019,0.0,3.0,0.075,-0.003,-0.034,-0.039,0.0,0.081,-0.068,-0.016,0.049,0.0,0.0,0.1,0.0
119.621,0.0,0.0,0.0,0.0,3.0,0.074,-0.002,-0.025,0.199,0.0,0.073,-0.07,-0.013,0.036,0.0,0.0,0.1,0.0
119.721,0.0,0.0,0.012,0.0,3.0,0.077,-0.005,-0.054,-0.597,0.0,0.068,-0.066,-0.009,0.043,0.0,0.0,0.1,0.0
119.813,0.0,0.0,-0.007,0.0,3.0,0.087,-0.005,-0.046,0.166,0.0,0.067,-0.067,-0.008,0.019,0.0,0.0,0.1,0.0
119.901,0.0,0.0,0.016,0.0,3.0,0.091,-0.003,-0.029,0.332,0.0,0.071,-0.06,-0.007,0.034,0.0,0.0,0.1,0.0
120.004,0.0,0.0,-0.018,0.0,3.0,0.099,-0.002,-0.021,0.176,0.0,0.076,-0.055,-0.005,-0.002,0.0,0.0,0.1,0.0
120.043,0.0,0.0,0.005,0.0,3.0,0.1,-0.003,-0.03,-0.182,0.0,0.083,-0.045,-0.005,0.003,0.0,0.0,0.1,0.0
120.094,0.0,0.0,-0.019,0.0,3.0,0.103,-0.004,-0.043,-0.272,0.0,0.087,-0.043,-0.007,-0.027,0.0,0.0,0.1,0.0
120.122,0.0,0.0,0.012,0.0,3.0,0.106,-0.005,-0.053,-0.196,0.0,0.091,-0.04,-0.01,-0.006,0.0,0.0,0.1,0.0
120.221,0.0,0.0,-0.007,0.0,3.0,0.118,-0.003,-0.034,0.383,0.0,0.095,-0.041,-0.012,-0.015,0.0,0.0,0.1,0.0
120.301,0.0,0.0,0.012,0.0,3.0,0.123,-0.003,-0.03,0.083,0.0,0.103,-0.035,-0.013,0.006,0.0,0.0,0.1,0.0
120.406,0.0,0.0,-0.023,0.0,3.0,0.134,-0.005,-0.046,-0.332,0.0,0.11,-0.034,-0.014,-0.027,0.0,0.0,0.1,0.0
120.491,0.0,0.0,0.007,0.0,3.0,0.149,-0.006,-0.062,-0.311,0.0,0.118,-0.03,-0.017,-0.009,0.0,0.0,0.1,0.0
120.525,0.0,0.0,-0.015,0.0,3.0,0.156,-0.006,-0.057,0.1,0.0,0.13,-0.031,-0.019,-0.025,0.0,0.0,0.1,0.0
120.624,0.0,0.0,0.001,0.0,3.0,0.163,-0.004,-0.043,0.286,0.0,0.14,-0.03,-0.022,-0.015,0.0,0.0,0.1,0.0
120.709,0.0,0.0,-0.01,0.0,3.0,0.172,-0.003,-0.033,0.199,0.0,0.148,-0.03,-0.024,-0.02,0.0,0.0,0.1,0.0
120.835,0.0,0.0,-0.006,0.0,3.0,0.187,-0.003,-0.034,-0.033,0.0,0.157,-0.028,-0.025,-0.018,0.0,0.0,0.1,0.0
120.868,0.0,0.0,-0.014,0.0,3.0,0.19,-0.003,-0.031,0.066,0.0,0.169,-0.025,-0.027,-0.027,0.0,0.0,0.1,0.0
120.937,0.0,0.0,-0.015,0.0,3.0,0.192,-0.004,-0.04,-0.173,0.0,0.177,-0.025,-0.029,-0.036,0.0,0.0,0.1,0.0
120.949,0.0,0.0,-0.005,0.0,3.0,0.196,-0.003,-0.028,0.229,0.0,0.182,-0.027,-0.032,-0.027,0.0,0.0,0.1,0.0
121.039,0.0,0.0,-0.005,0.0,3.0,0.197,-0.002,-0.024,0.081,0.0,0.187,-0.028,-0.034,-0.02,0.0,0.0,0.1,0.0
121.083,0.0,0.0,-0.012,0.0,3.0,0.196,-0.003,-0.031,-0.13,0.0,0.189,-0.03,-0.035,-0.023,0.0,0.0,0.1,0.0
121.12,0.0,0.0,-0.004,0.0,3.0,0.198,-0.003,-0.025,0.107,0.0,0.19,-0.034,-0.036,-0.015,0.0,0.0,0.1,0.0
121.229,0.0,0.0,-0.004,0.0,3.0,0.196,-0.003,-0.027,-0.036,0.0,0.191,-0.036,-0.036,-0.009,0.0,0.0,0.1,0.0
121.263,0.0,0.0,-0.009,0.0,3.0,0.191,-0.004,-0.036,-0.178,0.0,0.19,-0.039,-0.037,-0.011,0.0,0.0,0.1,0.0
121.369,0.0,0.0,-0.001,0.0,3.0,0.183,-0.002,-0.024,0.247,0.0,0.188,-0.045,-0.037,-0.002,0.0,0.0,0.1,0.0
121.487,0.0,0.0,0.0,0.0,3.0,0.168,-0.002,-0.025,-0.018,0.0,0.182,-0.049,-0.036,0.006,0.0,0.0,0.1,0.0
121.507,0.0,0.0,-0.001,0.0,3.0,0.17,-0.003,-0.033,-0.158,0.0,0.171,-0.056,-0.035,0.01,0.0,0.0,0.1,0.0
121.579,0.0,0.0,0.01,0.0,3.0,0.155,-0.002,-0.024,0.177,0.0,0.166,-0.058,-0.033,0.028,0.0,0.0,0.1,0.0
121.613,0.0,0.0,-0.01,0.0,3.0,0.147,-0.003,-0.025,-0.032,0.0,0.157,-0.064,-0.031,0.012,0.0,0.0,0.1,0.0
121.713,0.0,0.0,0.015,0.0,3.0,0.128,-0.003,-0.026,-0.008,0.0,0.147,-0.065,-0.029,0.035,0.0,0.0,0.1,0.0
121.807,0.0,0.0,-0.007,0.0,3.0,0.113,-0.002,-0.02,0.114,0.0,0.133,-0.073,-0.027,0.019,0.0,0.0,0.1,0.0
121.912,0.0,0.0,0.024,0.0,3.0,0.091,-0.003,-0.029,-0.173,0.0,0.118,-0.075,-0.023,0.05,0.0,0.0,0.1,0.0
122.048,0.0,0.0,-0.002,0.0,3.0,0.07,-0.001,-0.015,0.273,0.0,0.099,-0.083,-0.021,0.034,0.0,0.0,0.1,0.0
122.091,0.0,0.0,0.032,0.0,3.0,0.058,-0.003,-0.034,-0.379,0.0,0.079,-0.084,-0.016,0.069,0.0,0.0,0.1,0.0
122.12,0.0,0.0,0.001,0.0,3.0,0.053,-0.004,-0.036,-0.032,0.0,0.063,-0.09,-0.012,0.05,0.0,0.0,0.1,0.0
122.236,0.0,0.0,0.027,0.0,3.0,0.035,-0.002,-0.017,0.361,0.0,0.051,-0.087,-0.007,0.072,0.0,0.0,0.1,0.0
122.263,0.0,0.0,-0.004,0.0,3.0,0.035,-0.002,-0.017,0.0,0.0,0.037,-0.087,-0.003,0.043,0.0,0.0,0.1,0.0
122.402,0.0,0.0,0.024,0.0,3.0,0.017,-0.003,-0.034,-0.336,0.0,0.03,-0.079,0.001,0.06,0.0,0.0,0.1,0.0
122.458,0.0,0.0,-0.012,0.0,3.0,0.01,-0.003,-0.033,0.03,0.0,0.017,-0.082,0.003,0.019,0.0,0.0,0.1,0.0
122.487,0.0,0.0,0.042,0.0,3.0,0.005,-0.003,-0.033,-0.002,0.0,0.008,-0.076,0.005,0.063,0.0,0.0,0.1,0.0
122.515,0.0,0.0,-0.01,0.0,3.0,0.002,-0.002,-0.024,0.184,0.0,0.0,-0.076,0.007,0.024,0.0,0.0,0.1,0.0
122.647,0.0,0.0,0.029,0.0,3.0,-0.02,-0.002,-0.021,0.052,0.0,-0.005,-0.067,0.01,0.05,0.0,0.0,0.1,0.0
122.693,0.0,0.0,-0.011,0.0,3.0,-0.026,0.002,0.016,0.734,0.0,-0.017,-0.069,0.01,0.012,0.0,0.0,0.1,0.0
122.737,0.0,0.0,0.042,0.0,3.0,-0.035,-0.004,-0.036,-1.028,0.0,-0.026,-0.056,0.014,0.058,0.0,0.0,0.1,0.0
122.779,0.0,0.0,-0.026,0.0,3.0,-0.041,-0.004,-0.037,-0.022,0.0,-0.035,-0.061,0.014,-0.003,0.0,0.0,0.1,0.0
122.885,0.0,0.0,0.055,0.0,3.0,-0.058,-0.004,-0.045,-0.16,0.0,-0.042,-0.055,0.014,0.063,0.0,0.0,0.1,0.0
122.926,0.0,0.0,-0.015,0.0,3.0,-0.064,-0.002,-0.021,0.479,0.0,-0.054,-0.063,0.014,0.015,0.0,0.0,0.1,0.0
123.026,0.0,0.0,0.056,0.0,3.0,-0.075,-0.002,-0.024,-0.071,0.0,-0.063,-0.055,0.017,0.079,0.0,0.0,0.1,0.0
123.1,0.0,0.0,-0.021,0.0,3.0,-0.083,-0.003,-0.025,-0.016,0.0,-0.073,-0.058,0.019,0.019,0.0,0.0,0.1,0.0
123.202,0.0,0.0,0.048,0.0,3.0,-0.089,-0.004,-0.042,-0.332,0.0,-0.082,-0.052,0.02,0.069,0.0,0.0,0.1,0.0
123.283,0.0,0.0,-0.009,0.0,3.0,-0.098,-0.004,-0.043,-0.022,0.0,-0.089,-0.055,0.022,0.026,0.0,0.0,0.1,0.0
123.294,0.0,0.0,0.043,0.0,3.0,-0.098,-0.004,-0.043,0.0,0.0,-0.098,-0.052,0.023,0.066,0.0,0.0,0.1,0.0
123.392,0.0,0.0,0.002,0.0,3.0,-0.097,-0.003,-0.027,0.326,0.0,-0.102,-0.052,0.024,0.04,0.0,0.0,0.1,0.0
123.437,0.0,0.0,0.027,0.0,3.0,-0.097,-0.003,-0.035,-0.167,0.0,-0.103,-0.044,0.027,0.055,0.0,0.0,0.1,0.0
123.467,0.0,0.0,-0.005,0.0,3.0,-0.1,-0.003,-0.027,0.158,0.0,-0.104,-0.041,0.027,0.021,0.0,0.0,0.1,0.0
123.566,0.0,0.0,0.025,0.0,3.0,-0.084,-0.005,-0.051,-0.469,0.0,-0.105,-0.035,0.028,0.038,0.0,0.0,0.1,0.0
123.67,0.0,0.0,0.001,0.0,3.0,-0.073,-0.003,-0.027,0.478,0.0,-0.098,-0.03,0.027,0.018,0.0,0.0,0.1,0.0
123.789,0.0,0.0,0.012,0.0,3.0,-0.064,-0.004,-0.043,-0.317,0.0,-0.088,-0.019,0.027,0.019,0.0,0.0,0.1,0.0
123.804,0.0,0.0,-0.012,0.0,3.0,-0.062,-0.005,-0.054,-0.223,0.0,-0.079,-0.015,0.025,-0.013,0.0,0.0,0.1,0.0
123.925,0.0,0.0,0.018,0.0,3.0,-0.042,-0.004,-0.041,0.257,0.0,-0.072,-0.013,0.021,0.004,0.0,0.0,0.1,0.0
124.029,0.0,0.0,0.005,0.0,3.0,-0.026,-0.003,-0.029,0.227,0.0,-0.059,-0.006,0.019,0.003,0.0,0.0,0.1,0.0
124.068,0.0,0.0,-0.008,0.0,3.0,-0.024,-0.003,-0.027,0.059,0.0,-0.044,0.001,0.017,-0.016,0.0,0.0,0.1,0.0
124.164,0.0,0.0,-0.005,0.0,3.0,-0.006,-0.005,-0.046,-0.395,0.0,-0.035,0.004,0.014,-0.025,0.0,0.0,0.1,0.0
124.249,0.0,0.0,0.006,0.0,3.0,0.015,-0.003,-0.029,0.34,0.0,-0.021,0.007,0.01,-0.015,0.0,0.0,0.1,0.0
124.264,0.0,0.0,-0.006,0.0,3.0,0.015,-0.003,-0.029,0.0,0.0,-0.004,0.013,0.007,-0.022,0.0,0.0,0.1,0.0
124.366,0.0,0.0,-0.015,0.0,3.0,0.025,-0.004,-0.036,-0.144,0.0,0.006,0.012,0.003,-0.039,0.0,0.0,0.1,0.0
124.502,0.0,0.0,0.012,0.0,3.0,0.035,-0.002,-0.023,0.262,0.0,0.015,0.012,-0.001,-0.014,0.0,0.0,0.1,0.0
124.528,0.0,0.0,-0.011,0.0,3.0,0.038,-0.002,-0.023,0.015,0.0,0.025,0.012,-0.003,-0.025,0.0,0.0,0.1,0.0
124.637,0.0,0.0,-0.001,0.0,3.0,0.044,-0.003,-0.033,-0.214,0.0,0.032,0.011,-0.006,-0.018,0.0,0.0,0.1,0.0
124.65,0.0,0.0,-0.003,0.0,3.0,0.044,-0.003,-0.033,0.0,0.0,0.038,0.007,-0.009,-0.016,0.0,0.0,0.1,0.0
124.728,0.0,0.0,0.002,0.0,3.0,0.042,-0.003,-0.028,0.104,0.0,0.041,0.002,-0.011,-0.006,0.0,0.0,0.1,0.0
124.822,0.0,0.0,0.003,0.0,3.0,0.039,-0.004,-0.044,-0.312,0.0,0.041,-0.004,-0.012,0.002,0.0,0.0,0.1,0.0
124.917,0.0,0.0,0.004,0.0,3.0,0.042,-0.003,-0.026,0.345,0.0,0.04,-0.012,-0.013,0.01,0.0,0.0,0.1,0.0
125.021,0.0,0.0,0.011,0.0,3.0,0.044,-0.003,-0.027,-0.013,0.0,0.04,-0.014,-0.012,0.027,0.0,0.0,0.1,0.0
125.114,0.0,0.0,-0.009,0.0,3.0,0.051,-0.003,-0.027,0.006,0.0,0.041,-0.018,-0.01,0.01,0.0,0.0,0.1,0.0
125.25,0.0,0.0,0.007,0.0,3.0,0.06,-0.004,-0.042,-0.314,0.0,0.044,-0.017,-0.009,0.02,0.0,0.0,0.1,0.0
125.28,0.0,0.0,-0.012,0.0,3.0,0.064,-0.005,-0.054,-0.222,0.0,0.05,-0.02,-0.01,0.0,0.0,0.0,0.1,0.0
125.305,0.0,0.0,0.006,0.0,3.0,0.061,-0.005,-0.048,0.113,0.0,0.055,-0.022,-0.011,0.01,0.0,0.0,0.1,0.0
125.434,0.0,0.0,-0.002,0.0,3.0,0.074,-0.005,-0.054,-0.116,0.0,0.055,-0.027,-0.012,0.006,0.0,0.0,0.1,0.0
125.495,0.0,0.0,0.011,0.0,3.0,0.082,-0.004,-0.04,0.267,0.0,0.062,-0.027,-0.012,0.021,0.0,0.0,0.1,0.0
125.523,0.0,0.0,-0.012,0.0,3.0,0.082,-0.005,-0.047,-0.133,0.0,0.069,-0.027,-0.011,0.002,0.0,0.0,0.1,0.0
125.626,0.0,0.0,-0.001,0.0,3.0,0.087,-0.003,-0.03,0.344,0.0,0.073,-0.028,-0.012,0.002,0.0,0.0,0.1,0.0
125.745,0.0,0.0,0.002,0.0,3.0,0.098,-0.002,-0.023,0.134,0.0,0.077,-0.027,-0.012,0.006,0.0,0.0,0.1,0.0
125.787,0.0,0.0,-0.009,0.0,3.0,0.094,-0.002,-0.017,0.114,0.0,0.085,-0.023,-0.012,-0.006,0.0,0.0,0.1,0.0
125.821,0.0,0.0,-0.01,0.0,3.0,0.097,-0.004,-0.035,-0.354,0.0,0.088,-0.023,-0.013,-0.017,0.0,0.0,0.1,0.0
125.931,0.0,0.0,0.003,0.0,3.0,0.096,-0.003,-0.032,0.054,0.0,0.09,-0.024,-0.015,-0.008,0.0,0.0,0.1,0.0
126.039,0.0,0.0,-0.0,0.0,3.0,0.096,-0.004,-0.04,-0.147,0.0,0.091,-0.027,-0.016,-0.004,0.0,0.0,0.1,0.0
126.066,0.0,0.0,0.002,0.0,3.0,0.093,-0.004,-0.04,0.001,0.0,0.091,-0.03,-0.017,0.001,0.0,0.0,0.1,0.0
126.176,0.0,0.0,0.004,0.0,3.0,0.093,-0.002,-0.025,0.297,0.0,0.089,-0.034,-0.018,0.009,0.0,0.0,0.1,0.0
126.281,0.0,0.0,0.003,0.0,3.0,0.096,-0.003,-0.03,-0.108,0.0,0.088,-0.035,-0.017,0.015,0.0,0.0,0.1,0.0
126.299,0.0,0.0,-0.004,0.0,3.0,0.097,-0.003,-0.029,0.033,0.0,0.089,-0.036,-0.016,0.008,0.0,0.0,0.1,0.0
126.432,0.0,0.0,-0.0,0.0,3.0,0.105,-0.003,-0.033,-0.094,0.0,0.09,-0.036,-0.015,0.008,0.0,0.0,0.1,0.0
126.477,0.0,0.0,-0.003,0.0,3.0,0.103,-0.004,-0.039,-0.123,0.0,0.094,-0.034,-0.015,0.005,0.0,0.0,0.1,0.0
126.599,0.0,0.0,-0.006,0.0,3.0,0.111,-0.005,-0.047,-0.154,0.0,0.095,-0.037,-0.016,-0.004,0.0,0.0,0.1,0.0
126.635,0.0,0.0,0.007,0.0,3.0,0.111,-0.003,-0.026,0.422,0.0,0.1,-0.036,-0.017,0.009,0.0,0.0,0.1,0.0
126.673,0.0,0.0,-0.009,0.0,3.0,0.11,-0.003,-0.026,0.0,0.0,0.102,-0.036,-0.016,-0.003,0.0,0.0,0.1,0.0
126.764,0.0,0.0,0.0,0.0,3.0,0.108,-0.004,-0.044,-0.356,0.0,0.103,-0.035,-0.017,-0.001,0.0,0.0,0.1,0.0
126.843,0.0,0.0,-0.004,0.0,3.0,0.106,-0.002,-0.022,0.438,0.0,0.103,-0.039,-0.018,-0.004,0.0,0.0,0.1,0.0
126.863,0.0,0.0,0.011,0.0,3.0,0.106,-0.002,-0.022,0.0,0.0,0.101,-0.038,-0.017,0.014,0.0,0.0,0.1,0.0
126.967,0.0,0.0,-0.01,0.0,3.0,0.097,-0.003,-0.031,-0.18,0.0,0.1,-0.039,-0.017,-0.001,0.0,0.0,0.1,0.0
126.995,0.0,0.0,0.006,0.0,3.0,0.098,-0.003,-0.031,-0.001,0.0,0.096,-0.042,-0.017,0.008,0.0,0.0,0.1,0.0
127.052,0.0,0.0,0.006,0.0,3.0,0.095,-0.004,-0.036,-0.107,0.0,0.093,-0.043,-0.017,0.015,0.0,0.0,0.1,0.0
127.073,0.0,0.0,-0.001,0.0,3.0,0.098,-0.003,-0.031,0.103,0.0,0.091,-0.046,-0.016,0.012,0.0,0.0,0.1,0.0
127.17,0.0,0.0,0.007,0.0,3.0,0.095,-0.003,-0.029,0.053,0.0,0.09,-0.045,-0.015,0.02,0.0,0.0,0.1,0.0
127.275,0.0,0.0,-0.008,0.0,3.0,0.093,-0.004,-0.041,-0.252,0.0,0.089,-0.046,-0.014,0.006,0.0,0.0,0.1,0.0
127.344,0.0,0.0,0.007,0.0,3.0,0.095,-0.004,-0.04,0.019,0.0,0.087,-0.047,-0.014,0.014,0.0,0.0,0.1,0.0
127.359,0.0,0.0,0.002,0.0,3.0,0.093,-0.003,-0.025,0.296,0.0,0.087,-0.047,-0.014,0.014,0.0,0.0,0.1,0.0
127.429,0.0,0.0,0.0,0.0,3.0,0.093,-0.004,-0.038,-0.245,0.0,0.086,-0.046,-0.013,0.012,0.0,0.0,0.1,0.0
127.525,0.0,0.0,-0.001,0.0,3.0,0.095,-0.003,-0.033,0.093,0.0,0.086,-0.047,-0.013,0.007,0.0,0.0,0.1,0.0
127.639,0.0,0.0,0.006,0.0,3.0,0.096,-0.003,-0.03,0.064,0.0,0.086,-0.045,-0.013,0.014,0.0,0.0,0.1,0.0
127.663,0.0,0.0,-0.006,0.0,3.0,0.095,-0.003,-0.03,0.002,0.0,0.087,-0.044,-0.012,0.003,0.0,0.0,0.1,0.0
127.775,0.0,0.0,0.003,0.0,3.0,0.091,-0.003,-0.034,-0.082,0.0,0.087,-0.043,-0.012,0.006,0.0,0.0,0.1,0.0
127.884,0.0,0.0,-0.002,0.0,3.0,0.09,-0.005,-0.051,-0.354,0.0,0.086,-0.044,-0.013,0.001,0.0,0.0,0.1,0.0
127.93,0.0,0.0,0.009,0.0,3.0,0.089,-0.004,-0.042,0.189,0.0,0.084,-0.047,-0.014,0.012,0.0,0.0,0.1,0.0
128.049,0.0,0.0,0.005,0.0,3.0,0.089,-0.004,-0.043,-0.024,0.0,0.083,-0.048,-0.014,0.017,0.0,0.0,0.1,0.0
128.073,0.0,0.0,0.002,0.0,3.0,0.091,-0.003,-0.032,0.234,0.0,0.082,-0.049,-0.013,0.016,0.0,0.0,0.1,0.0
128.16,0.0,0.0,0.004,0.0,3.0,0.093,-0.003,-0.035,-0.067,0.0,0.082,-0.047,-0.012,0.018,0.0,0.0,0.1,0.0
128.253,0.0,0.0,-0.005,0.0,3.0,0.099,-0.002,-0.023,0.236,0.0,0.084,-0.046,-0.012,0.006,0.0,0.0,0.1,0.0
128.278,0.0,0.0,0.003,0.0,3.0,0.097,-0.002,-0.023,-0.005,0.0,0.087,-0.041,-0.011,0.01,0.0,0.0,0.1,0.0
128.379,0.0,0.0,-0.013,0.0,3.0,0.115,-0.004,-0.036,-0.259,0.0,0.089,-0.04,-0.011,-0.012,0.0,0.0,0.1,0.0
128.513,0.0,0.0,0.008,0.0,3.0,0.124,-0.004,-0.036,0.013,0.0,0.098,-0.033,-0.012,0.004,0.0,0.0,0.1,0.0
128.552,0.0,0.0,-0.023,0.0,3.0,0.13,-0.003,-0.027,0.171,0.0,0.108,-0.031,-0.013,-0.028,0.0,0.0,0.1,0.0
128.573,0.0,0.0,0.004,0.0,3.0,0.129,-0.005,-0.047,-0.398,0.0,0.116,-0.026,-0.015,-0.014,0.0,0.0,0.1,0.0
128.692,0.0,0.0,-0.018,0.0,3.0,0.15,-0.005,-0.051,-0.074,0.0,0.12,-0.03,-0.019,-0.035,0.0,0.0,0.1,0.0
128.702,0.0,0.0,0.018,0.0,3.0,0.152,-0.004,-0.043,0.146,0.0,0.132,-0.025,-0.021,0.003,0.0,0.0,0.1,0.0
128.759,0.0,0.0,-0.033,0.0,3.0,0.166,-0.003,-0.027,0.321,0.0,0.139,-0.029,-0.023,-0.039,0.0,0.0,0.1,0.0
128.843,0.0,0.0,0.018,0.0,3.0,0.171,-0.003,-0.032,-0.089,0.0,0.149,-0.022,-0.024,0.001,0.0,0.0,0.1,0.0
128.858,0.0,0.0,-0.04,0.0,3.0,0.171,-0.003,-0.032,0.0,0.0,0.158,-0.025,-0.026,-0.05,0.0,0.0,0.1,0.0
128.938,0.0,0.0,0.016,0.0,3.0,0.184,-0.002,-0.02,0.228,0.0,0.162,-0.024,-0.028,-0.01,0.0,0.0,0.1,0.0
128.976,0.0,0.0,-0.022,0.0,3.0,0.177,-0.004,-0.044,-0.469,0.0,0.17,-0.023,-0.029,-0.03,0.0,0.0,0.1,0.0
129.07,0.0,0.0,-0.008,0.0,3.0,0.177,-0.004,-0.037,0.13,0.0,0.172,-0.029,-0.032,-0.028,0.0,0.0,0.1,0.0
129.141,0.0,0.0,0.009,0.0,3.0,0.175,-0.002,-0.024,0.272,0.0,0.171,-0.033,-0.034,-0.002,0.0,0.0,0.1,0.0
129.159,0.0,0.0,-0.01,0.0,3.0,0.175,-0.003,-0.034,-0.201,0.0,0.17,-0.036,-0.033,-0.007,0.0,0.0,0.1,0.0
129.274,0.0,0.0,-0.0,0.0,3.0,0.164,-0.004,-0.036,-0.052,0.0,0.169,-0.04,-0.033,0.002,0.0,0.0,0.1,0.0
